payment_id,loan_id,due_date,payment_date,payment_amount,payment_status,penalty_amount
PAY00368,LN3139,2021-04-16,2021-04-22,35949.87,Late,857.76
PAY00369,LN1701,2024-03-02,2024-03-01,31764.09,On-time,0.0
PAY00370,LN1701,2024-04-01,2024-04-03,30390.88,On-time,0.0
PAY00371,LN1701,2024-05-01,2024-04-28,30744.12,On-time,0.0
PAY00372,LN1701,2024-05-31,2024-06-02,30560.72,On-time,0.0
PAY00373,LN1701,2024-06-30,2024-07-01,31338.4,On-time,0.0
PAY00374,LN1701,2024-07-30,2024-07-31,31135.36,On-time,0.0
PAY00375,LN3310,2022-01-29,2022-01-26,8349.42,On-time,0.0
PAY00376,LN0473,2019-06-20,2019-06-17,4044.33,On-time,0.0
PAY00377,LN0473,2019-07-20,2019-07-19,4045.78,On-time,0.0
PAY00378,LN0473,2019-08-19,2019-08-21,3975.77,On-time,0.0
PAY00379,LN3529,2022-08-31,2022-08-30,30649.73,On-time,0.0
PAY00380,LN1904,2019-04-01,2019-04-01,102891.44,On-time,0.0
PAY00381,LN1904,2019-05-01,2019-04-28,99695.19,On-time,0.0
PAY00382,LN1904,2019-05-31,2019-06-02,100703.33,On-time,0.0
PAY00383,LN1904,2019-06-30,2019-06-28,100957.41,On-time,0.0
PAY00384,LN1327,2020-01-23,2020-01-23,72028.05,On-time,0.0
PAY00385,LN3450,2023-02-13,2023-03-22,18313.38,Late,1227.66
PAY00386,LN3359,2021-02-16,2021-02-18,5767.11,On-time,0.0
PAY00387,LN3359,2021-03-18,2021-03-16,5670.94,On-time,0.0
PAY00388,LN3359,2021-04-17,2021-04-15,5559.67,On-time,0.0
PAY00389,LN3359,2021-05-17,2021-05-19,5801.23,On-time,0.0
PAY00390,LN2796,2024-07-28,2024-07-27,17081.4,On-time,0.0
PAY00391,LN2796,2024-08-27,2024-08-27,17338.42,On-time,0.0
PAY00392,LN2796,2024-09-26,2024-09-26,17058.55,On-time,0.0
PAY00393,LN1059,2019-04-05,2019-04-06,41145.97,On-time,0.0
PAY00394,LN1059,2019-05-05,2019-05-28,41129.34,Late,3228.88
PAY00395,LN1059,2019-06-04,2019-06-03,40331.34,On-time,0.0
PAY00396,LN1059,2019-07-04,2019-07-06,41396.73,On-time,0.0
PAY00397,LN1059,2019-08-03,2019-07-31,40665.77,On-time,0.0
PAY00398,LN1781,2023-01-28,2023-01-29,9100.95,On-time,0.0
PAY00399,LN2191,2019-03-31,2019-04-02,32653.34,On-time,0.0
PAY00400,LN2191,2019-04-30,2019-04-28,32432.09,On-time,0.0
PAY00401,LN2191,2019-05-30,2019-06-12,31193.31,Late,2225.64
PAY00402,LN2191,2019-06-29,2019-06-28,32591.14,On-time,0.0
PAY00403,LN3484,2023-07-20,2023-07-21,46132.29,On-time,0.0
PAY00404,LN0588,2021-07-17,2021-07-14,91443.6,On-time,0.0
PAY00405,LN1356,2021-04-25,2021-04-23,15858.65,On-time,0.0
PAY00406,LN1356,2021-05-25,2021-05-24,15716.82,On-time,0.0
PAY00407,LN2595,2024-12-25,2024-12-25,45286.44,On-time,0.0
PAY00408,LN2595,2025-01-24,2025-01-26,45760.55,On-time,0.0
PAY00409,LN1571,2023-08-25,2023-10-05,4898.4,Late,131.26
PAY00410,LN1292,2021-03-11,2021-06-07,8266.25,Default,1282.01
PAY00411,LN1292,2021-04-10,2021-04-08,8283.51,On-time,0.0
PAY00412,LN1292,2021-05-10,2021-05-11,8150.46,On-time,0.0
PAY00413,LN1292,2021-06-09,2021-06-10,8056.43,On-time,0.0
PAY00414,LN2427,2019-05-24,2019-06-25,20921.44,Late,1118.06
PAY00415,LN2427,2019-06-23,2019-06-21,20918.86,On-time,0.0
PAY00416,LN3399,2019-03-17,2019-03-17,35679.28,On-time,0.0
PAY00417,LN2297,2019-07-18,2019-07-18,6326.98,On-time,0.0
PAY00418,LN2297,2019-08-17,2019-09-17,6136.3,Late,300.6
PAY00419,LN2297,2019-09-16,2019-10-12,6190.28,Late,164.71
PAY00420,LN2297,2019-10-16,2019-10-17,6343.11,On-time,0.0
PAY00421,LN2297,2019-11-15,2019-11-14,6414.2,On-time,0.0
PAY00422,LN2297,2019-12-15,2019-12-15,6373.18,On-time,0.0
PAY00423,LN2954,2024-09-18,2024-09-15,4489.61,On-time,0.0
PAY00424,LN2372,2020-09-04,2020-09-02,115681.94,On-time,0.0
PAY00425,LN2372,2020-10-04,2021-03-23,111045.6,Default,19170.39
PAY00426,LN2372,2020-11-03,2020-11-03,111326.5,On-time,0.0
PAY00427,LN1295,2020-09-18,2020-09-15,19768.13,On-time,0.0
PAY00428,LN1295,2020-10-18,2020-10-19,19922.71,On-time,0.0
PAY00429,LN1295,2020-11-17,2020-11-16,20307.96,On-time,0.0
PAY00430,LN1527,2020-05-17,2020-05-19,61621.79,On-time,0.0
PAY00431,LN1527,2020-06-16,2020-06-13,60835.24,On-time,0.0
PAY00432,LN1527,2020-07-16,2020-07-14,63043.47,On-time,0.0
PAY00433,LN1527,2020-08-15,2020-09-22,62814.99,Late,2516.16
PAY00434,LN1527,2020-09-14,2020-09-14,63421.65,On-time,0.0
PAY00435,LN1527,2020-10-14,2020-10-14,62060.6,On-time,0.0
PAY00436,LN0311,2023-01-09,2023-01-11,7705.52,On-time,0.0
PAY00437,LN0311,2023-02-08,2023-02-10,7657.98,On-time,0.0
PAY00438,LN0311,2023-03-10,2023-09-04,7864.22,Default,898.77
PAY00439,LN0311,2023-04-09,2023-06-08,7804.41,Default,1432.33
PAY00440,LN2513,2024-11-12,2024-12-16,9841.12,Late,696.18
PAY00441,LN2513,2024-12-12,2025-02-20,9978.66,Default,1974.53
PAY00442,LN2301,2020-07-23,2020-07-24,88098.14,On-time,0.0
PAY00443,LN0326,2022-02-27,2022-02-25,15364.09,On-time,0.0
PAY00444,LN1686,2019-02-25,2019-02-24,2364.1,On-time,0.0
PAY00445,LN1141,2019-09-30,2019-10-01,4172.54,On-time,0.0
PAY00446,LN0049,2022-04-07,2022-04-05,1439.16,On-time,0.0
PAY00447,LN0049,2022-05-07,2022-05-07,1454.76,On-time,0.0
PAY00448,LN0049,2022-06-06,2022-06-06,1453.24,On-time,0.0
PAY00449,LN3317,2022-10-15,2022-10-17,37393.86,On-time,0.0
PAY00450,LN3695,2020-12-27,2021-01-07,11003.94,Late,619.61
PAY00451,LN3695,2021-01-26,2021-01-24,10767.57,On-time,0.0
PAY00452,LN3695,2021-02-25,2021-02-24,11006.8,On-time,0.0
PAY00453,LN0278,2025-01-23,2025-01-20,51599.0,On-time,0.0
PAY00454,LN2183,2025-01-23,2025-01-24,33609.61,On-time,0.0
PAY00455,LN2183,2025-02-22,2025-02-24,34526.58,On-time,0.0
PAY00456,LN2183,2025-03-24,2025-03-25,34710.32,On-time,0.0
PAY00457,LN0987,2020-11-13,2020-11-19,95461.56,Late,5962.23
PAY00458,LN0987,2020-12-13,2020-12-12,95955.01,On-time,0.0
PAY00459,LN0987,2021-01-12,2021-01-13,95348.29,On-time,0.0
PAY00460,LN0987,2021-02-11,2021-02-13,94077.3,On-time,0.0
PAY00461,LN0987,2021-03-13,2021-03-13,95258.28,On-time,0.0
PAY00462,LN0987,2021-04-12,2021-07-30,96200.63,Default,17624.74
PAY00463,LN3071,2022-12-12,2022-12-14,67044.19,On-time,0.0
PAY00464,LN3135,2023-11-02,2023-10-31,24193.73,On-time,0.0
PAY00465,LN3503,2024-05-08,2024-05-06,2346.25,On-time,0.0
PAY00466,LN2769,2022-05-16,2022-05-15,41038.62,On-time,0.0
PAY00467,LN0480,2022-06-29,2022-07-01,47855.71,On-time,0.0
PAY00468,LN0480,2022-07-29,2022-07-30,48535.65,On-time,0.0
PAY00469,LN0480,2022-08-28,2022-08-28,47807.25,On-time,0.0
PAY00470,LN1311,2019-06-09,2019-06-06,23826.35,On-time,0.0
PAY00471,LN1311,2019-07-09,2019-07-10,24146.41,On-time,0.0
PAY00472,LN3924,2023-07-28,2023-08-28,18423.29,Late,1177.38
PAY00473,LN2240,2021-07-10,2021-11-20,5206.64,Default,770.36
PAY00474,LN2236,2019-11-30,2019-11-29,12035.86,On-time,0.0
PAY00475,LN3506,2020-04-26,2020-04-28,43408.74,On-time,0.0
PAY00476,LN3362,2020-03-15,2020-07-24,9656.57,Default,1463.19
PAY00477,LN3362,2020-04-14,2020-05-29,9750.1,Late,323.73
PAY00478,LN3362,2020-05-14,2020-08-17,9683.88,Default,1646.18
PAY00479,LN3362,2020-06-13,2020-06-11,9638.47,On-time,0.0
PAY00480,LN3362,2020-07-13,2020-08-24,9847.58,Late,355.68
PAY00481,LN3572,2020-03-29,2020-03-30,12751.87,On-time,0.0
PAY00482,LN2599,2019-11-27,2019-11-29,47535.69,On-time,0.0
PAY00483,LN2599,2019-12-27,2019-12-27,47749.12,On-time,0.0
PAY00484,LN2599,2020-01-26,2020-01-24,46472.16,On-time,0.0
PAY00485,LN2599,2020-02-25,2020-02-27,46718.63,On-time,0.0
PAY00486,LN2599,2020-03-26,2020-03-23,48199.95,On-time,0.0
PAY00487,LN1428,2022-05-08,2022-06-08,85964.01,Late,4879.08
PAY00488,LN0455,2021-11-14,2021-11-13,9278.36,On-time,0.0
PAY00489,LN3093,2022-06-12,2022-06-13,34728.26,On-time,0.0
PAY00490,LN3093,2022-07-12,2022-07-13,35479.51,On-time,0.0
PAY00491,LN3093,2022-08-11,2022-08-12,35360.0,On-time,0.0
PAY00492,LN0200,2021-05-12,2021-05-14,57936.05,On-time,0.0
PAY00493,LN1724,2024-05-09,2024-05-06,156072.05,On-time,0.0
PAY00494,LN1724,2024-06-08,2024-11-06,158221.1,Default,21745.66
PAY00495,LN1724,2024-07-08,2024-07-08,157911.04,On-time,0.0
PAY00496,LN1724,2024-08-07,2024-08-09,152265.85,On-time,0.0
PAY00497,LN2035,2022-05-11,2022-05-13,6278.74,On-time,0.0
PAY00498,LN1390,2024-11-28,2024-11-30,5918.43,On-time,0.0
PAY00499,LN1133,2021-09-09,2021-09-08,62539.1,On-time,0.0
PAY00500,LN1133,2021-10-09,2021-10-08,62888.58,On-time,0.0
PAY00501,LN1133,2021-11-08,2021-11-05,63304.61,On-time,0.0
PAY00502,LN1133,2021-12-08,2021-12-08,60736.47,On-time,0.0
PAY00503,LN1133,2022-01-07,2022-01-09,61382.24,On-time,0.0
PAY00504,LN1133,2022-02-06,2022-02-04,63039.55,On-time,0.0
PAY00505,LN3954,2021-10-31,2021-11-20,12661.72,Late,409.87
PAY00506,LN3954,2021-11-30,2021-12-02,12352.38,On-time,0.0
PAY00507,LN3954,2021-12-30,2021-12-30,12206.23,On-time,0.0
PAY00508,LN3475,2024-06-21,2024-06-19,14313.77,On-time,0.0
PAY00509,LN3475,2024-07-21,2024-07-20,14417.96,On-time,0.0
PAY00510,LN3475,2024-08-20,2024-08-17,14182.71,On-time,0.0
PAY00511,LN3618,2024-07-14,2024-10-20,4905.75,Default,1012.69
PAY00512,LN3618,2024-08-13,2024-08-12,4761.13,On-time,0.0
PAY00513,LN3618,2024-09-12,2024-09-09,4915.38,On-time,0.0
PAY00514,LN3618,2024-10-12,2024-10-10,4973.76,On-time,0.0
PAY00515,LN3618,2024-11-11,2025-04-20,4991.66,Default,794.82
PAY00516,LN3096,2019-12-19,2019-12-20,107553.52,On-time,0.0
PAY00517,LN2050,2023-11-27,2023-11-27,5443.03,On-time,0.0
PAY00518,LN1516,2023-01-31,2023-01-31,6799.21,On-time,0.0
PAY00519,LN0354,2021-04-25,2021-04-27,6762.62,On-time,0.0
PAY00520,LN1901,2024-04-13,2024-04-23,13683.39,Late,572.61
PAY00521,LN0020,2020-02-11,2020-03-01,46331.9,Late,1672.43
PAY00522,LN2654,2019-09-09,2019-09-07,84361.17,On-time,0.0
PAY00523,LN0040,2020-10-02,2020-09-30,74010.1,On-time,0.0
PAY00524,LN0040,2020-11-01,2020-11-01,76949.49,On-time,0.0
PAY00525,LN0040,2020-12-01,2020-12-02,74835.51,On-time,0.0
PAY00526,LN0040,2020-12-31,2021-01-28,75114.74,Late,2484.06
PAY00527,LN0040,2021-01-30,2021-01-30,75281.78,On-time,0.0
PAY00528,LN0040,2021-03-01,2021-02-26,75224.73,On-time,0.0
PAY00529,LN3372,2021-11-29,2021-11-26,6863.96,On-time,0.0
PAY00530,LN3372,2021-12-29,2021-12-27,6787.81,On-time,0.0
PAY00531,LN0663,2019-06-08,2019-07-21,23204.72,Late,720.34
PAY00532,LN2251,2024-04-02,2024-04-04,5196.41,On-time,0.0
PAY00533,LN0012,2023-07-22,2023-07-19,10927.93,On-time,0.0
PAY00534,LN0012,2023-08-21,2023-08-20,11165.63,On-time,0.0
PAY00535,LN0012,2023-09-20,2023-09-21,10939.75,On-time,0.0
PAY00536,LN0012,2023-10-20,2023-10-18,10885.46,On-time,0.0
PAY00537,LN0012,2023-11-19,2023-11-17,11305.83,On-time,0.0
PAY00538,LN0965,2021-07-24,2021-07-23,13296.48,On-time,0.0
PAY00539,LN2899,2020-05-17,2020-05-15,21457.08,On-time,0.0
PAY00540,LN2899,2020-06-16,2020-06-17,21176.0,On-time,0.0
PAY00541,LN2899,2020-07-16,2020-07-15,21256.43,On-time,0.0
PAY00542,LN2899,2020-08-15,2020-08-13,21906.78,On-time,0.0
PAY00543,LN0024,2021-12-20,2022-01-19,46566.38,Late,1146.44
PAY00544,LN0024,2022-01-19,2022-01-16,47075.31,On-time,0.0
PAY00545,LN0024,2022-02-18,2022-03-11,47436.77,Late,664.91
PAY00546,LN0024,2022-03-20,2022-03-22,48238.34,On-time,0.0
PAY00547,LN0024,2022-04-19,2022-07-26,47415.35,Default,10763.77
PAY00548,LN2246,2022-08-27,2023-01-28,57084.98,Default,11216.23
PAY00549,LN2246,2022-09-26,2022-09-24,57392.12,On-time,0.0
PAY00550,LN1159,2019-08-02,2019-08-02,61326.08,On-time,0.0
PAY00551,LN1159,2019-09-01,2019-09-03,59797.28,On-time,0.0
PAY00552,LN1159,2019-10-01,2019-09-29,60516.78,On-time,0.0
PAY00553,LN1159,2019-10-31,2019-10-29,61377.2,On-time,0.0
PAY00554,LN1159,2019-11-30,2019-12-01,61328.13,On-time,0.0
PAY00555,LN1159,2019-12-30,2019-12-30,60474.42,On-time,0.0
PAY00556,LN0465,2022-10-25,2023-02-08,37142.19,Default,5377.54
PAY00557,LN0465,2022-11-24,2022-11-21,36922.01,On-time,0.0
PAY00558,LN0465,2022-12-24,2022-12-26,37133.07,On-time,0.0
PAY00559,LN2311,2024-11-04,2024-11-05,2706.68,On-time,0.0
PAY00560,LN0715,2024-11-21,2024-11-20,4758.46,On-time,0.0
PAY00561,LN0715,2024-12-21,2024-12-21,4690.08,On-time,0.0
PAY00562,LN0715,2025-01-20,2025-01-21,4747.55,On-time,0.0
PAY00563,LN0715,2025-02-19,2025-02-16,4739.06,On-time,0.0
PAY00564,LN0715,2025-03-21,2025-04-27,4801.6,Late,241.81
PAY00565,LN1099,2020-04-05,2020-04-02,84637.21,On-time,0.0
PAY00566,LN1099,2020-05-05,2020-05-06,87613.45,On-time,0.0
PAY00567,LN1185,2020-09-11,2020-09-10,15444.59,On-time,0.0
PAY00568,LN1185,2020-10-11,2020-10-24,15825.75,Late,961.3
PAY00569,LN1185,2020-11-10,2020-11-08,15600.33,On-time,0.0
PAY00570,LN1185,2020-12-10,2020-12-07,15617.44,On-time,0.0
PAY00571,LN1185,2021-01-09,2021-01-09,15641.08,On-time,0.0
PAY00572,LN1185,2021-02-08,2021-02-10,15823.32,On-time,0.0
PAY00573,LN2672,2019-11-16,2019-11-17,11054.15,On-time,0.0
PAY00574,LN0529,2022-02-07,2022-03-07,56675.17,Late,2049.23
PAY00575,LN0529,2022-03-09,2022-03-10,57721.63,On-time,0.0
PAY00576,LN0529,2022-04-08,2022-09-29,56315.6,Default,9610.11
PAY00577,LN2022,2021-03-04,2021-03-02,9090.66,On-time,0.0
PAY00578,LN2022,2021-04-03,2021-04-01,9118.65,On-time,0.0
PAY00579,LN2022,2021-05-03,2021-05-23,8906.89,Late,318.81
PAY00580,LN3255,2021-10-10,2021-10-11,69793.19,On-time,0.0
PAY00581,LN1478,2023-10-18,2023-11-04,13153.02,Late,447.63
PAY00582,LN2777,2023-12-08,2023-12-07,11555.2,On-time,0.0
PAY00583,LN2777,2024-01-07,2024-02-14,11767.93,Late,656.58
PAY00584,LN2777,2024-02-06,2024-02-06,11434.65,On-time,0.0
PAY00585,LN0698,2020-03-24,2020-03-21,5936.59,On-time,0.0
PAY00586,LN2997,2024-06-04,2024-07-12,12625.84,Late,340.44
PAY00587,LN2997,2024-07-04,2024-07-01,12776.49,On-time,0.0
PAY00588,LN2997,2024-08-03,2024-08-05,12579.56,On-time,0.0
PAY00589,LN3186,2021-12-06,2021-12-03,34765.36,On-time,0.0
PAY00590,LN3186,2022-01-05,2022-01-05,34432.67,On-time,0.0
PAY00591,LN3186,2022-02-04,2022-02-03,34450.0,On-time,0.0
PAY00592,LN1775,2020-08-24,2020-08-23,21962.49,On-time,0.0
PAY00593,LN1775,2020-09-23,2020-09-22,21948.0,On-time,0.0
PAY00594,LN1775,2020-10-23,2021-03-03,21976.94,Default,5190.75
PAY00595,LN0905,2019-06-04,2019-06-04,2020.2,On-time,0.0
PAY00596,LN0905,2019-07-04,2019-07-03,1996.54,On-time,0.0
PAY00597,LN0905,2019-08-03,2019-08-04,1992.33,On-time,0.0
PAY00598,LN0905,2019-09-02,2019-09-04,2026.45,On-time,0.0
PAY00599,LN0905,2019-10-02,2019-09-30,2055.1,On-time,0.0
PAY00600,LN0067,2021-07-29,2021-07-28,29978.82,On-time,0.0
PAY00601,LN0067,2021-08-28,2021-08-26,29744.47,On-time,0.0
PAY00602,LN0067,2021-09-27,2021-09-27,29808.91,On-time,0.0
PAY00603,LN0067,2021-10-27,2021-10-25,29690.94,On-time,0.0
PAY00604,LN0067,2021-11-26,2021-11-24,29626.68,On-time,0.0
PAY00605,LN1212,2019-04-19,2019-04-21,16285.92,On-time,0.0
PAY00606,LN1212,2019-05-19,2019-05-20,16026.43,On-time,0.0
PAY00607,LN1212,2019-06-18,2019-06-17,15932.87,On-time,0.0
PAY00608,LN1212,2019-07-18,2019-08-10,16660.14,Late,401.95
PAY00609,LN1212,2019-08-17,2019-08-16,16742.98,On-time,0.0
PAY00610,LN1212,2019-09-16,2019-12-06,16170.44,Default,1926.6
PAY00611,LN3029,2021-11-28,2021-11-30,6035.84,On-time,0.0
PAY00612,LN3029,2021-12-28,2021-12-28,6042.84,On-time,0.0
PAY00613,LN3029,2022-01-27,2022-01-29,6209.96,On-time,0.0
PAY00614,LN3029,2022-02-26,2022-03-07,6329.97,Late,179.66
PAY00615,LN3029,2022-03-28,2022-03-26,6338.38,On-time,0.0
PAY00616,LN3259,2019-08-09,2019-08-06,26611.53,On-time,0.0
PAY00617,LN3259,2019-09-08,2019-09-07,26622.8,On-time,0.0
PAY00618,LN3974,2023-12-16,2023-12-13,16897.95,On-time,0.0
PAY00619,LN3974,2024-01-15,2024-01-17,16721.43,On-time,0.0
PAY00620,LN0673,2025-01-11,2025-01-29,3520.37,Late,186.08
PAY00621,LN1215,2022-01-27,2022-01-28,93351.75,On-time,0.0
PAY00622,LN1215,2022-02-26,2022-02-28,94034.57,On-time,0.0
PAY00623,LN1215,2022-03-28,2022-03-30,95334.86,On-time,0.0
PAY00624,LN1866,2024-06-22,2024-06-20,25385.65,On-time,0.0
PAY00625,LN1866,2024-07-22,2024-07-23,25567.7,On-time,0.0
PAY00626,LN1866,2024-08-21,2024-08-23,26020.12,On-time,0.0
PAY00627,LN1866,2024-09-20,2024-09-20,25554.68,On-time,0.0
PAY00628,LN1866,2024-10-20,2024-10-18,25679.29,On-time,0.0
PAY00629,LN1866,2024-11-19,2024-11-19,25867.18,On-time,0.0
PAY00630,LN2845,2020-03-21,2020-05-05,6231.09,Late,134.22
PAY00631,LN0317,2024-07-25,2024-07-26,6295.42,On-time,0.0
PAY00632,LN0317,2024-08-24,2024-09-02,6442.01,Late,412.07
PAY00633,LN3747,2023-10-11,2023-11-20,79137.09,Late,4921.81
PAY00634,LN3747,2023-11-10,2023-11-09,77807.89,On-time,0.0
PAY00635,LN3696,2022-08-24,2022-08-25,8440.16,On-time,0.0
PAY00636,LN3412,2022-03-20,2022-03-22,30138.29,On-time,0.0
PAY00637,LN3412,2022-04-19,2022-04-21,31048.52,On-time,0.0
PAY00638,LN3412,2022-05-19,2022-05-18,30756.51,On-time,0.0
PAY00639,LN1142,2022-09-30,2022-09-29,13613.24,On-time,0.0
PAY00640,LN0701,2019-09-05,2019-09-05,7433.2,On-time,0.0
PAY00641,LN0701,2019-10-05,2019-10-02,7433.37,On-time,0.0
PAY00642,LN0701,2019-11-04,2019-11-05,7396.28,On-time,0.0
PAY00643,LN0701,2019-12-04,2019-12-02,7421.28,On-time,0.0
PAY00644,LN2686,2022-01-09,2022-02-13,30278.68,Late,533.83
PAY00645,LN2686,2022-02-08,2022-02-06,31523.33,On-time,0.0
PAY00646,LN2686,2022-03-10,2022-03-10,30591.01,On-time,0.0
PAY00647,LN2839,2022-11-18,2022-11-16,58638.61,On-time,0.0
PAY00648,LN2839,2022-12-18,2022-12-18,57010.42,On-time,0.0
PAY00649,LN2839,2023-01-17,2023-01-18,58042.19,On-time,0.0
PAY00650,LN2839,2023-02-16,2023-03-18,56555.42,Late,4617.06
PAY00651,LN2839,2023-03-18,2023-03-20,56450.17,On-time,0.0
PAY00652,LN3773,2023-12-13,2023-12-10,102339.38,On-time,0.0
PAY00653,LN2233,2022-06-02,2022-06-04,11278.42,On-time,0.0
PAY00654,LN2233,2022-07-02,2022-07-04,11583.94,On-time,0.0
PAY00655,LN2233,2022-08-01,2022-09-05,11358.38,Late,902.22
PAY00656,LN1056,2021-12-11,2021-12-09,27126.42,On-time,0.0
PAY00657,LN3230,2022-09-26,2022-09-26,57552.4,On-time,0.0
PAY00658,LN3827,2020-08-10,2020-08-11,7824.73,On-time,0.0
PAY00659,LN0269,2019-09-24,2019-09-24,21381.65,On-time,0.0
PAY00660,LN0269,2019-10-24,2019-10-26,21551.6,On-time,0.0
PAY00661,LN0269,2019-11-23,2019-11-22,21940.71,On-time,0.0
PAY00662,LN0269,2019-12-23,2019-12-20,21677.58,On-time,0.0
PAY00663,LN0269,2020-01-22,2020-01-21,21651.29,On-time,0.0
PAY00664,LN1876,2022-02-05,2022-02-03,5413.59,On-time,0.0
PAY00665,LN1876,2022-03-07,2022-04-20,5448.44,Late,393.18
PAY00666,LN1876,2022-04-06,2022-04-08,5258.39,On-time,0.0
PAY00667,LN1876,2022-05-06,2022-10-31,5313.64,Default,899.8
PAY00668,LN1876,2022-06-05,2022-06-19,5291.01,Late,207.51
PAY00669,LN3516,2022-10-06,2022-10-05,83372.46,On-time,0.0
PAY00670,LN3516,2022-11-05,2022-11-04,84776.15,On-time,0.0
PAY00671,LN3516,2022-12-05,2022-12-07,83633.21,On-time,0.0
PAY00672,LN3106,2020-12-14,2020-12-11,51459.11,On-time,0.0
PAY00673,LN1322,2021-01-23,2021-01-24,6149.98,On-time,0.0
PAY00674,LN1322,2021-02-22,2021-02-24,6271.57,On-time,0.0
PAY00675,LN1322,2021-03-24,2021-03-23,6227.17,On-time,0.0
PAY00676,LN1322,2021-04-23,2021-04-20,6201.01,On-time,0.0
PAY00677,LN1322,2021-05-23,2021-05-24,6121.99,On-time,0.0
PAY00678,LN1150,2023-08-13,2023-12-15,42867.71,Default,8732.22
PAY00679,LN0835,2022-08-10,2022-08-12,45265.05,On-time,0.0
PAY00680,LN0835,2022-09-09,2022-09-10,46392.33,On-time,0.0
PAY00681,LN2591,2023-11-19,2023-11-21,11372.43,On-time,0.0
PAY00682,LN2591,2023-12-19,2023-12-19,11228.81,On-time,0.0
PAY00683,LN2591,2024-01-18,2024-01-19,11690.57,On-time,0.0
PAY00684,LN2591,2024-02-17,2024-06-14,11706.76,Default,2426.12
PAY00685,LN2591,2024-03-18,2024-03-16,11636.84,On-time,0.0
PAY00686,LN3521,2020-11-30,2020-11-30,4250.7,On-time,0.0
PAY00687,LN3521,2020-12-30,2021-03-16,4222.68,Default,771.87
PAY00688,LN3521,2021-01-29,2021-01-30,4251.02,On-time,0.0
PAY00689,LN3521,2021-02-28,2021-08-26,4339.92,Default,545.99
PAY00690,LN3521,2021-03-30,2021-03-29,4202.72,On-time,0.0
PAY00691,LN3969,2023-02-15,2023-02-16,11563.75,On-time,0.0
PAY00692,LN3969,2023-03-17,2023-04-27,11170.22,Late,251.62
PAY00693,LN3969,2023-04-16,2023-04-16,11260.15,On-time,0.0
PAY00694,LN3969,2023-05-16,2023-05-16,11516.5,On-time,0.0
PAY00695,LN3969,2023-06-15,2023-06-16,11335.05,On-time,0.0
PAY00696,LN3969,2023-07-15,2023-07-15,11442.42,On-time,0.0
PAY00697,LN2064,2022-02-19,2022-02-20,12466.56,On-time,0.0
PAY00698,LN2064,2022-03-21,2022-03-22,12927.39,On-time,0.0
PAY00699,LN3542,2022-12-15,2022-12-13,14235.17,On-time,0.0
PAY00700,LN0940,2019-05-21,2019-05-20,27463.39,On-time,0.0
PAY00701,LN2938,2022-03-26,2022-07-15,11708.55,Default,2027.92
PAY00702,LN3692,2023-06-14,2023-06-15,14488.9,On-time,0.0
PAY00703,LN0821,2020-06-27,2020-06-29,9618.31,On-time,0.0
PAY00704,LN1539,2023-05-02,2023-05-01,10169.86,On-time,0.0
PAY00705,LN1411,2024-03-27,2024-09-23,6263.16,Default,1323.7
PAY00706,LN1411,2024-04-26,2024-04-26,6344.86,On-time,0.0
PAY00707,LN3671,2019-11-28,2019-12-03,22113.28,Late,690.24
PAY00708,LN1022,2023-07-11,2023-07-13,25752.06,On-time,0.0
PAY00709,LN1022,2023-08-10,2023-08-11,25771.35,On-time,0.0
PAY00710,LN1022,2023-09-09,2024-01-16,26104.41,Default,6118.31
PAY00711,LN1022,2023-10-09,2023-10-07,25336.11,On-time,0.0
PAY00712,LN1022,2023-11-08,2023-11-07,26040.0,On-time,0.0
PAY00713,LN2871,2024-08-21,2024-08-23,31910.98,On-time,0.0
PAY00714,LN0072,2024-03-08,2024-03-06,6937.6,On-time,0.0
PAY00715,LN1088,2020-08-10,2021-01-18,10736.71,Default,1552.56
PAY00716,LN1088,2020-09-09,2020-09-11,11051.77,On-time,0.0
PAY00717,LN3674,2021-05-20,2021-05-21,5672.98,On-time,0.0
PAY00718,LN1140,2019-12-31,2019-12-28,6818.82,On-time,0.0
PAY00719,LN1140,2020-01-30,2020-02-11,6857.22,Late,109.66
PAY00720,LN1140,2020-02-29,2020-02-29,6670.39,On-time,0.0
PAY00721,LN1140,2020-03-30,2020-03-27,6880.98,On-time,0.0
PAY00722,LN1140,2020-04-29,2020-05-01,6761.76,On-time,0.0
PAY00723,LN1140,2020-05-29,2020-11-16,6754.72,Default,1535.98
PAY00724,LN1165,2023-04-24,2023-04-26,11807.72,On-time,0.0
PAY00725,LN0860,2019-10-17,2019-12-01,32668.39,Late,1432.64
PAY00726,LN0860,2019-11-16,2019-11-17,33123.02,On-time,0.0
PAY00727,LN0860,2019-12-16,2019-12-16,32510.1,On-time,0.0
PAY00728,LN2352,2021-12-28,2021-12-29,5916.04,On-time,0.0
PAY00729,LN3721,2020-09-18,2020-09-17,84616.9,On-time,0.0
PAY00730,LN3721,2020-10-18,2020-10-20,84975.26,On-time,0.0
PAY00731,LN3721,2020-11-17,2020-11-19,82457.95,On-time,0.0
PAY00732,LN3721,2020-12-17,2020-12-15,83874.56,On-time,0.0
PAY00733,LN3721,2021-01-16,2021-01-16,82100.14,On-time,0.0
PAY00734,LN2036,2020-10-23,2020-11-20,48022.19,Late,1580.54
PAY00735,LN2036,2020-11-22,2020-11-22,46884.7,On-time,0.0
