loan_id,customer_id,branch_id,loan_type_id,loan_amount,interest_rate,loan_date,tenure_months
LN0404,CUST688,BR001,LT03,315000,8.36,2021-06-06,12
LN0405,CUST915,BR018,LT01,364000,12.08,2024-11-11,12
LN0406,CUST400,BR010,LT02,6384000,9.31,2023-03-26,120
LN0407,CUST952,BR008,LT02,3147000,8.96,2023-09-24,120
LN0408,CUST015,BR011,LT04,3464000,11.03,2020-01-31,60
LN0409,CUST742,BR006,LT01,281000,13.59,2022-08-14,60
LN0410,CUST642,BR007,LT03,1408000,11.12,2023-10-19,12
LN0411,CUST238,BR007,LT01,196000,14.32,2022-07-19,12
LN0412,CUST399,BR007,LT02,1594000,9.94,2023-02-20,120
LN0413,CUST069,BR007,LT02,7908000,11.22,2020-02-22,240
LN0414,CUST550,BR019,LT01,482000,13.06,2023-05-11,24
LN0415,CUST341,BR006,LT03,1338000,10.07,2024-05-28,12
LN0416,CUST344,BR001,LT03,919000,9.88,2021-08-10,60
LN0417,CUST602,BR001,LT01,327000,15.46,2022-06-19,24
LN0418,CUST756,BR014,LT04,3175000,13.24,2023-03-15,120
LN0419,CUST304,BR007,LT01,142000,14.61,2023-12-23,36
LN0420,CUST138,BR009,LT02,8083000,8.53,2023-08-27,240
LN0421,CUST833,BR010,LT04,1299000,13.18,2022-11-04,60
LN0422,CUST211,BR018,LT01,463000,14.64,2021-06-30,60
LN0423,CUST894,BR013,LT03,357000,9.88,2019-09-22,48
LN0424,CUST072,BR007,LT01,496000,14.73,2020-05-29,12
LN0425,CUST178,BR019,LT03,1213000,8.83,2024-09-09,12
LN0426,CUST437,BR015,LT02,7495000,9.97,2020-12-23,240
LN0427,CUST255,BR010,LT01,252000,14.02,2022-01-18,48
LN0428,CUST082,BR012,LT02,2510000,9.75,2024-08-31,240
LN0429,CUST753,BR014,LT04,4134000,14.71,2019-03-23,120
LN0430,CUST438,BR003,LT04,4623000,11.42,2020-09-17,60
LN0431,CUST264,BR013,LT02,5082000,10.8,2024-05-23,120
LN0432,CUST342,BR005,LT04,1139000,13.85,2019-01-18,36
LN0433,CUST883,BR017,LT04,1996000,12.18,2023-08-31,120
LN0434,CUST994,BR012,LT02,3770000,10.82,2019-10-19,180
LN0435,CUST907,BR002,LT05,17000,20.92,2020-10-27,6
LN0436,CUST782,BR014,LT05,78000,21.63,2022-11-28,12
LN0437,CUST651,BR012,LT03,1011000,10.93,2021-10-07,24
LN0438,CUST490,BR002,LT05,39000,20.62,2019-04-26,6
LN0439,CUST268,BR020,LT02,7130000,11.02,2020-10-23,120
LN0440,CUST120,BR003,LT03,1384000,10.05,2019-11-26,60
LN0441,CUST932,BR007,LT05,21000,20.98,2022-05-22,12
LN0442,CUST601,BR010,LT04,3812000,13.53,2019-12-31,36
LN0443,CUST652,BR019,LT04,1853000,11.49,2021-05-08,120
LN0444,CUST716,BR010,LT01,126000,13.67,2020-02-01,12
LN0445,CUST793,BR014,LT03,1016000,11.91,2020-11-29,24
LN0446,CUST384,BR006,LT04,1150000,12.39,2020-03-27,120
LN0447,CUST581,BR007,LT01,77000,13.33,2021-02-24,36
LN0448,CUST924,BR014,LT02,9217000,8.82,2020-11-11,120
LN0449,CUST301,BR003,LT02,3491000,8.13,2021-08-19,180
LN0450,CUST497,BR004,LT01,170000,14.53,2019-06-21,12
LN0451,CUST217,BR017,LT04,2003000,12.87,2021-12-24,120
LN0452,CUST485,BR011,LT03,571000,10.77,2022-11-06,36
LN0453,CUST837,BR008,LT05,68000,20.5,2019-08-23,9
LN0454,CUST895,BR011,LT04,215000,15.37,2023-07-04,60
LN0455,CUST027,BR020,LT01,289000,11.45,2021-10-15,36
LN0456,CUST463,BR020,LT03,1318000,11.37,2021-02-08,12
LN0457,CUST654,BR011,LT01,212000,12.05,2022-08-26,48
LN0458,CUST240,BR020,LT02,7653000,9.77,2022-11-27,180
LN0459,CUST962,BR016,LT05,86000,19.23,2023-04-26,9
LN0460,CUST622,BR007,LT04,4375000,13.78,2024-08-28,36
LN0461,CUST131,BR016,LT04,1646000,12.35,2024-03-27,60
LN0462,CUST918,BR015,LT05,51000,20.38,2021-09-23,6
LN0463,CUST175,BR003,LT01,497000,11.95,2022-08-30,48
LN0464,CUST785,BR009,LT01,166000,12.26,2020-05-19,24
LN0465,CUST945,BR018,LT03,789000,12.04,2022-09-25,24
LN0466,CUST955,BR019,LT04,3083000,12.92,2023-03-25,120
LN0467,CUST670,BR018,LT05,47000,21.04,2021-11-27,3
LN0468,CUST298,BR003,LT01,203000,14.51,2021-02-09,12
LN0469,CUST587,BR012,LT01,191000,13.66,2019-01-07,36
LN0470,CUST064,BR019,LT03,1286000,11.75,2022-08-02,36
LN0471,CUST817,BR005,LT03,942000,11.48,2023-06-08,12
LN0472,CUST552,BR015,LT02,8345000,10.11,2021-06-15,180
LN0473,CUST697,BR015,LT01,178000,13.36,2019-05-21,60
LN0474,CUST328,BR010,LT03,1064000,9.77,2024-05-13,24
LN0475,CUST507,BR010,LT04,2008000,12.46,2022-09-26,60
LN0476,CUST848,BR007,LT04,4685000,12.65,2019-08-04,60
LN0477,CUST878,BR016,LT04,1636000,14.4,2020-10-14,36
LN0478,CUST562,BR013,LT02,7101000,9.34,2023-05-23,180
LN0479,CUST074,BR017,LT04,1555000,13.35,2023-06-01,36
LN0480,CUST135,BR011,LT04,2986000,14.74,2022-05-30,120
LN0481,CUST671,BR006,LT03,719000,10.25,2020-08-16,24
LN0482,CUST224,BR007,LT04,244000,12.68,2020-02-22,60
LN0483,CUST386,BR014,LT03,336000,11.88,2022-12-27,48
LN0484,CUST184,BR002,LT01,282000,13.88,2023-11-12,24
LN0485,CUST643,BR013,LT01,103000,14.26,2022-05-24,60
LN0486,CUST978,BR006,LT03,626000,11.45,2020-01-03,48
LN0487,CUST886,BR013,LT01,344000,14.12,2020-05-06,12
LN0488,CUST085,BR004,LT02,7019000,7.33,2019-04-05,240
LN0489,CUST587,BR019,LT02,7244000,8.87,2021-01-11,180
LN0490,CUST496,BR014,LT01,106000,14.43,2021-01-27,48
LN0491,CUST833,BR001,LT02,8357000,9.73,2024-12-11,180
LN0492,CUST066,BR017,LT04,2787000,13.16,2020-05-23,60
LN0493,CUST989,BR004,LT01,320000,15.38,2024-01-06,36
LN0494,CUST126,BR002,LT01,143000,12.62,2021-11-17,12
LN0495,CUST087,BR004,LT03,609000,11.27,2023-09-29,12
LN0496,CUST255,BR010,LT01,476000,14.28,2022-04-16,60
LN0497,CUST456,BR005,LT03,1073000,9.47,2022-12-13,60
LN0498,CUST552,BR017,LT01,95000,15.13,2021-08-29,12
LN0499,CUST193,BR005,LT01,425000,15.1,2021-06-03,60
LN0500,CUST368,BR009,LT01,330000,13.1,2021-11-10,36
LN0501,CUST391,BR006,LT02,1749000,8.82,2023-10-09,240
LN0502,CUST147,BR018,LT01,333000,14.51,2021-02-28,36
LN0503,CUST578,BR017,LT03,688000,9.4,2023-11-12,48
LN0504,CUST027,BR020,LT01,172000,11.03,2023-07-25,12
LN0505,CUST338,BR003,LT02,4002000,9.89,2021-07-13,180
LN0506,CUST011,BR004,LT02,9719000,9.71,2020-03-06,120
LN0507,CUST180,BR017,LT04,1671000,12.43,2024-06-28,36
LN0508,CUST542,BR012,LT04,4354000,13.84,2020-02-10,36
LN0509,CUST175,BR011,LT05,42000,18.27,2024-12-17,12
LN0510,CUST489,BR019,LT01,54000,15.02,2020-09-28,24
LN0511,CUST147,BR013,LT03,474000,12.16,2023-02-25,24
LN0512,CUST695,BR020,LT02,5120000,9.51,2022-12-20,180
LN0513,CUST515,BR010,LT01,242000,13.52,2021-07-26,36
LN0514,CUST651,BR003,LT05,44000,19.31,2020-01-05,3
LN0515,CUST079,BR008,LT05,21000,21.17,2022-03-16,12
LN0516,CUST828,BR001,LT05,45000,20.62,2020-07-12,12
LN0517,CUST510,BR017,LT03,1047000,10.9,2020-05-25,48
LN0518,CUST015,BR020,LT01,424000,11.98,2023-10-07,60
LN0519,CUST768,BR012,LT01,383000,14.75,2024-12-03,60
LN0520,CUST044,BR020,LT02,2517000,9.19,2024-11-14,120
LN0521,CUST180,BR003,LT02,2200000,8.46,2019-07-28,180
LN0522,CUST508,BR013,LT01,486000,13.33,2021-10-20,60
LN0523,CUST872,BR004,LT01,267000,12.68,2019-01-10,60
LN0524,CUST404,BR007,LT05,93000,19.42,2024-10-12,3
LN0525,CUST958,BR015,LT05,86000,18.74,2019-01-25,12
LN0526,CUST337,BR010,LT02,1046000,10.13,2021-02-01,180
LN0527,CUST364,BR001,LT01,271000,14.6,2024-10-07,24
LN0528,CUST421,BR004,LT05,6000,22.27,2021-10-21,6
LN0529,CUST482,BR013,LT02,4280000,10.62,2022-01-08,120
LN0530,CUST450,BR015,LT01,209000,12.91,2023-01-11,24
LN0531,CUST114,BR007,LT01,110000,13.68,2022-09-18,12
LN0532,CUST165,BR007,LT05,96000,17.11,2020-05-01,12
LN0533,CUST501,BR018,LT02,7136000,10.52,2023-06-26,240
LN0534,CUST744,BR013,LT01,481000,15.66,2020-05-31,24
LN0535,CUST353,BR017,LT01,358000,15.27,2022-11-02,48
LN0536,CUST1000,BR020,LT04,2285000,10.37,2024-06-13,36
LN0537,CUST780,BR014,LT01,119000,13.75,2021-10-18,36
LN0538,CUST786,BR004,LT05,99000,18.95,2023-10-24,6
LN0539,CUST486,BR004,LT04,2611000,10.95,2020-09-01,60
LN0540,CUST124,BR005,LT02,3465000,9.15,2020-08-21,180
LN0541,CUST019,BR020,LT01,439000,13.15,2024-11-20,36
LN0542,CUST717,BR008,LT01,242000,11.26,2023-10-16,12
LN0543,CUST312,BR004,LT01,176000,14.4,2023-09-09,24
LN0544,CUST328,BR002,LT01,50000,13.16,2022-08-10,24
LN0545,CUST293,BR016,LT01,323000,12.25,2021-10-30,48
LN0546,CUST373,BR011,LT02,1872000,9.11,2020-06-17,180
LN0547,CUST370,BR012,LT04,3027000,12.3,2021-09-02,84
LN0548,CUST216,BR019,LT02,8985000,9.69,2020-05-07,120
LN0549,CUST601,BR007,LT01,251000,13.71,2022-11-05,36
LN0550,CUST743,BR016,LT05,24000,21.29,2019-06-29,6
LN0551,CUST197,BR014,LT03,454000,11.21,2022-11-23,36
LN0552,CUST460,BR004,LT05,11000,19.07,2024-08-25,3
LN0553,CUST171,BR020,LT01,485000,14.26,2019-09-07,24
LN0554,CUST759,BR013,LT02,5792000,8.58,2019-11-04,120
LN0555,CUST449,BR017,LT02,8014000,8.64,2022-01-17,120
LN0556,CUST189,BR001,LT01,148000,12.32,2024-10-01,48
LN0557,CUST516,BR017,LT01,434000,13.1,2022-01-04,60
LN0558,CUST122,BR006,LT01,290000,13.91,2020-08-29,36
LN0559,CUST950,BR005,LT01,406000,12.23,2021-10-16,24
LN0560,CUST548,BR004,LT01,206000,13.74,2023-02-20,36
LN0561,CUST086,BR018,LT01,110000,12.64,2022-04-22,36
LN0562,CUST059,BR001,LT04,1253000,14.02,2020-12-24,84
LN0563,CUST995,BR001,LT03,1470000,7.85,2020-03-11,48
LN0564,CUST969,BR009,LT05,65000,21.08,2023-12-17,6
LN0565,CUST333,BR009,LT01,333000,12.59,2023-06-08,24
LN0566,CUST457,BR008,LT04,2283000,13.73,2024-05-16,36
LN0567,CUST508,BR006,LT02,8340000,8.67,2024-07-02,240
LN0568,CUST185,BR010,LT01,123000,11.66,2023-06-03,60
LN0569,CUST193,BR003,LT01,242000,14.6,2023-07-07,12
LN0570,CUST742,BR017,LT01,388000,12.78,2020-02-13,48
LN0571,CUST394,BR001,LT01,56000,15.64,2019-06-29,24
LN0572,CUST255,BR003,LT01,472000,13.98,2019-02-08,12
LN0573,CUST556,BR011,LT05,13000,21.39,2023-12-25,6
LN0574,CUST315,BR011,LT02,3194000,10.51,2021-12-31,240
LN0575,CUST557,BR004,LT01,70000,13.57,2020-02-25,60
LN0576,CUST908,BR014,LT01,460000,14.83,2023-10-16,48
LN0577,CUST151,BR012,LT03,416000,10.23,2023-04-25,12
LN0578,CUST504,BR006,LT05,26000,20.45,2022-02-28,9
LN0579,CUST079,BR020,LT02,4244000,11.53,2019-12-14,120
LN0580,CUST620,BR005,LT01,289000,15.39,2023-10-08,24
LN0581,CUST915,BR010,LT03,502000,9.12,2022-01-15,48
LN0582,CUST678,BR012,LT05,82000,18.93,2019-11-09,3
LN0583,CUST883,BR005,LT04,904000,11.93,2024-01-04,120
LN0584,CUST835,BR003,LT01,242000,14.52,2020-08-15,12
LN0585,CUST331,BR005,LT01,223000,13.01,2023-10-03,48
LN0586,CUST711,BR014,LT03,991000,11.34,2021-10-04,48
LN0587,CUST429,BR018,LT02,5804000,10.91,2021-07-31,180
LN0588,CUST086,BR019,LT04,2729000,11.52,2021-06-17,36
LN0589,CUST241,BR012,LT01,497000,12.15,2024-04-25,24
LN0590,CUST944,BR004,LT01,207000,14.11,2020-07-24,36
LN0591,CUST472,BR005,LT04,2847000,11.43,2023-09-21,60
LN0592,CUST216,BR008,LT01,112000,15.02,2020-08-09,48
LN0593,CUST751,BR001,LT03,695000,9.64,2020-03-10,60
LN0594,CUST076,BR016,LT04,4378000,13.38,2023-02-05,60
LN0595,CUST081,BR008,LT01,306000,14.01,2020-09-05,24
LN0596,CUST482,BR005,LT04,3553000,13.53,2023-08-13,84
LN0597,CUST455,BR001,LT01,120000,14.79,2019-05-12,60
LN0598,CUST770,BR006,LT03,115000,12.12,2024-02-04,60
LN0599,CUST729,BR009,LT05,53000,20.74,2023-10-02,6
LN0600,CUST279,BR003,LT03,1469000,9.61,2021-05-17,48
LN0601,CUST634,BR002,LT01,133000,14.94,2019-11-13,48
LN0602,CUST489,BR011,LT03,667000,11.89,2019-08-12,36
LN0603,CUST663,BR014,LT01,99000,11.22,2022-10-06,12
LN0604,CUST246,BR010,LT01,98000,13.52,2019-02-14,36
LN0605,CUST193,BR018,LT01,468000,14.38,2019-12-15,60
LN0606,CUST579,BR002,LT03,1206000,8.7,2022-07-12,12
LN0607,CUST967,BR010,LT01,210000,15.31,2023-06-19,60
LN0608,CUST200,BR011,LT04,3683000,13.14,2020-02-03,84
LN0609,CUST418,BR017,LT01,413000,13.81,2023-04-15,48
LN0610,CUST601,BR002,LT01,118000,14.07,2020-01-18,24
LN0611,CUST906,BR007,LT04,3340000,12.3,2020-10-21,84
LN0612,CUST459,BR005,LT02,4243000,9.79,2023-10-31,120
LN0613,CUST913,BR013,LT01,499000,11.54,2020-09-16,60
LN0614,CUST643,BR016,LT01,57000,14.63,2022-06-21,60
LN0615,CUST889,BR003,LT02,5093000,8.91,2022-04-25,120
LN0616,CUST070,BR009,LT03,595000,10.07,2024-03-02,36
LN0617,CUST485,BR009,LT04,2322000,13.01,2020-05-22,120
LN0618,CUST041,BR012,LT05,43000,19.58,2020-06-12,12
LN0619,CUST376,BR017,LT04,4770000,11.36,2023-08-20,120
LN0620,CUST270,BR002,LT03,1001000,12.63,2021-09-29,60
LN0621,CUST009,BR005,LT05,33000,20.2,2023-06-24,3
LN0622,CUST229,BR013,LT05,69000,19.87,2024-04-02,12
LN0623,CUST112,BR003,LT01,99000,15.16,2023-06-14,48
LN0624,CUST205,BR013,LT02,3856000,6.38,2024-06-14,120
LN0625,CUST720,BR016,LT01,255000,14.53,2024-04-08,24
LN0626,CUST656,BR007,LT02,1282000,8.51,2023-04-07,120
LN0627,CUST959,BR012,LT04,4897000,10.93,2021-05-16,36
LN0628,CUST976,BR014,LT01,336000,12.91,2019-10-11,36
LN0629,CUST415,BR003,LT01,370000,14.59,2024-11-19,24
LN0630,CUST686,BR009,LT01,74000,13.05,2023-10-22,36
LN0631,CUST987,BR010,LT01,207000,12.6,2024-05-01,60
LN0632,CUST706,BR006,LT05,46000,20.83,2023-05-13,3
LN0633,CUST575,BR020,LT01,375000,12.62,2020-08-15,36
LN0634,CUST681,BR011,LT01,453000,13.94,2024-08-07,36
LN0635,CUST117,BR014,LT01,375000,15.58,2020-05-29,48
LN0636,CUST655,BR019,LT01,148000,14.37,2023-09-18,60
LN0637,CUST793,BR006,LT03,403000,11.39,2021-02-21,60
LN0638,CUST979,BR001,LT02,4274000,7.9,2022-06-11,240
LN0639,CUST839,BR004,LT03,1008000,11.48,2023-08-08,36
LN0640,CUST361,BR018,LT02,9767000,10.71,2020-12-21,180
LN0641,CUST439,BR012,LT01,318000,11.96,2023-04-12,36
LN0642,CUST866,BR014,LT03,1083000,10.84,2020-02-11,12
LN0643,CUST826,BR004,LT01,57000,15.6,2020-02-29,48
LN0644,CUST768,BR020,LT05,14000,20.24,2019-05-14,9
LN0645,CUST873,BR014,LT01,400000,13.3,2020-04-13,24
LN0646,CUST877,BR016,LT05,38000,21.11,2024-03-15,12
LN0647,CUST930,BR013,LT01,219000,13.29,2022-03-07,36
LN0648,CUST901,BR009,LT02,9124000,10.06,2021-09-16,120
LN0649,CUST922,BR014,LT01,62000,15.17,2024-10-26,60
LN0650,CUST326,BR011,LT01,307000,14.26,2023-05-23,24
LN0651,CUST632,BR013,LT04,4046000,14.03,2020-06-11,120
LN0652,CUST746,BR006,LT02,3863000,9.46,2021-08-04,120
LN0653,CUST728,BR005,LT03,984000,9.48,2021-12-01,60
LN0654,CUST163,BR011,LT01,92000,14.01,2020-09-18,12
LN0655,CUST633,BR018,LT05,12000,20.98,2020-06-18,12
LN0656,CUST650,BR012,LT01,344000,14.38,2021-03-04,60
LN0657,CUST861,BR008,LT04,4074000,12.68,2021-12-02,36
LN0658,CUST282,BR003,LT05,65000,19.01,2020-02-28,3
LN0659,CUST471,BR020,LT01,114000,11.59,2021-01-09,12
LN0660,CUST080,BR016,LT04,4581000,13.42,2020-02-17,120
LN0661,CUST815,BR001,LT02,5379000,7.82,2021-05-11,240
LN0662,CUST430,BR013,LT05,65000,19.35,2020-10-21,6
LN0663,CUST306,BR001,LT05,68000,18.44,2019-05-09,3
LN0664,CUST1000,BR011,LT05,51000,17.69,2019-01-21,6
LN0665,CUST535,BR009,LT05,23000,20.03,2019-04-05,6
LN0666,CUST222,BR012,LT01,148000,13.77,2021-06-19,12
LN0667,CUST746,BR005,LT01,267000,14.75,2022-11-28,60
LN0668,CUST668,BR010,LT02,8281000,8.17,2023-06-27,120
LN0669,CUST257,BR006,LT01,431000,12.36,2023-05-29,12
LN0670,CUST598,BR019,LT02,8147000,11.44,2024-06-21,180
LN0671,CUST905,BR015,LT02,7724000,9.65,2020-03-16,240
LN0672,CUST393,BR014,LT01,209000,13.46,2019-09-21,48
LN0673,CUST172,BR002,LT05,29000,21.12,2024-12-12,9
LN0674,CUST408,BR001,LT01,414000,15.79,2021-01-31,36
LN0675,CUST252,BR003,LT01,217000,13.05,2022-07-11,12
LN0676,CUST010,BR011,LT03,1104000,10.62,2022-08-10,24
LN0677,CUST576,BR003,LT02,6416000,10.09,2020-02-26,240
LN0678,CUST285,BR020,LT05,82000,21.12,2023-09-24,12
LN0679,CUST326,BR011,LT01,72000,14.32,2019-07-11,36
LN0680,CUST432,BR004,LT01,127000,13.17,2023-04-18,24
LN0681,CUST591,BR001,LT01,340000,14.42,2019-01-20,48
LN0682,CUST292,BR005,LT04,2133000,13.42,2024-11-30,36
LN0683,CUST346,BR001,LT01,93000,14.43,2022-05-17,36
LN0684,CUST325,BR012,LT02,6008000,9.81,2019-07-12,180
LN0685,CUST306,BR015,LT02,6770000,8.22,2023-03-12,240
LN0686,CUST106,BR001,LT01,421000,14.36,2022-08-15,48
LN0687,CUST232,BR006,LT01,376000,13.02,2019-01-21,12
LN0688,CUST266,BR002,LT01,476000,15.38,2022-09-10,60
LN0689,CUST811,BR013,LT01,127000,13.06,2024-03-02,12
LN0690,CUST130,BR011,LT05,77000,19.12,2023-08-20,12
LN0691,CUST685,BR004,LT03,437000,10.15,2024-06-30,36
LN0692,CUST330,BR016,LT01,169000,14.96,2019-12-06,36
LN0693,CUST572,BR008,LT03,1129000,12.08,2019-11-16,12
LN0694,CUST996,BR016,LT01,56000,13.63,2023-04-27,24
LN0695,CUST500,BR004,LT02,8326000,8.0,2024-10-06,180
LN0696,CUST779,BR010,LT04,3345000,11.03,2020-03-08,60
LN0697,CUST225,BR012,LT02,5072000,7.82,2021-04-11,180
LN0698,CUST193,BR003,LT01,124000,14.45,2020-02-23,24
LN0699,CUST473,BR004,LT04,1355000,12.34,2021-02-05,84
LN0700,CUST030,BR016,LT03,734000,8.17,2019-12-11,36
LN0701,CUST442,BR007,LT01,276000,13.97,2019-08-06,48
LN0702,CUST280,BR012,LT01,342000,12.48,2023-09-27,24
LN0703,CUST302,BR007,LT02,6346000,11.08,2024-07-14,240
LN0704,CUST444,BR004,LT03,1005000,13.45,2021-06-18,12
LN0705,CUST055,BR002,LT03,434000,11.78,2022-02-02,24
LN0706,CUST904,BR020,LT03,666000,10.81,2021-06-19,36
LN0707,CUST508,BR007,LT01,142000,13.63,2022-03-25,12
LN0708,CUST097,BR006,LT03,1081000,12.88,2022-06-04,24
LN0709,CUST175,BR011,LT03,333000,9.25,2024-02-08,24
LN0710,CUST986,BR001,LT03,699000,9.21,2021-12-16,12
LN0711,CUST175,BR001,LT03,1457000,9.5,2024-06-23,24
LN0712,CUST484,BR004,LT01,58000,15.89,2022-04-05,24
LN0713,CUST538,BR017,LT01,116000,13.49,2022-06-01,36
LN0714,CUST464,BR016,LT04,4951000,12.05,2024-06-15,84
LN0715,CUST374,BR015,LT01,209000,13.72,2024-10-22,60
LN0716,CUST496,BR004,LT01,284000,14.74,2020-08-28,48
LN0717,CUST877,BR008,LT03,298000,11.82,2021-09-27,60
LN0718,CUST759,BR014,LT02,7699000,8.26,2023-03-28,240
LN0719,CUST111,BR009,LT05,69000,18.87,2024-01-15,6
LN0720,CUST272,BR012,LT05,42000,17.53,2022-02-05,9
LN0721,CUST196,BR002,LT03,1083000,11.3,2020-05-18,48
LN0722,CUST815,BR015,LT03,1210000,9.04,2020-03-27,12
LN0723,CUST511,BR005,LT02,2352000,11.14,2020-10-28,180
LN0724,CUST499,BR010,LT01,183000,15.29,2021-06-09,36
LN0725,CUST846,BR019,LT01,270000,14.03,2022-12-13,12
LN0726,CUST052,BR009,LT01,445000,15.06,2024-08-18,60
LN0727,CUST159,BR003,LT04,885000,15.23,2023-11-05,36
LN0728,CUST298,BR008,LT01,470000,14.17,2023-05-02,48
LN0729,CUST409,BR004,LT05,92000,20.92,2020-12-10,12
LN0730,CUST696,BR011,LT04,868000,12.87,2021-10-21,60
LN0731,CUST427,BR018,LT01,187000,14.51,2024-03-03,60
LN0732,CUST188,BR013,LT04,4202000,12.98,2024-11-26,120
LN0733,CUST711,BR011,LT03,1059000,11.56,2022-12-21,48
LN0734,CUST478,BR014,LT05,49000,20.02,2019-04-19,12
LN0735,CUST091,BR005,LT03,523000,10.96,2024-09-28,36
LN0736,CUST131,BR020,LT03,892000,9.97,2023-05-28,24
LN0737,CUST413,BR001,LT02,7867000,7.84,2019-08-11,120
LN0738,CUST057,BR009,LT04,3319000,13.52,2020-02-03,84
LN0739,CUST580,BR016,LT03,1310000,9.31,2024-09-23,12
LN0740,CUST719,BR007,LT03,887000,12.25,2020-07-12,24
LN0741,CUST917,BR005,LT02,3798000,10.12,2019-01-27,180
LN0742,CUST639,BR007,LT01,50000,14.09,2020-05-10,60
LN0743,CUST100,BR008,LT01,263000,15.29,2023-12-23,48
LN0744,CUST057,BR004,LT01,268000,14.37,2021-08-20,60
LN0745,CUST267,BR020,LT03,1303000,8.33,2023-11-06,24
LN0746,CUST652,BR001,LT01,418000,13.01,2020-11-30,60
LN0747,CUST760,BR018,LT01,266000,11.89,2020-02-14,60
LN0748,CUST505,BR012,LT03,648000,11.5,2020-03-15,48
LN0749,CUST427,BR014,LT01,178000,14.33,2023-05-15,12
LN0750,CUST595,BR010,LT01,343000,14.3,2023-12-26,12
LN0751,CUST930,BR012,LT05,49000,19.79,2022-02-08,3
LN0752,CUST163,BR012,LT03,1305000,10.78,2024-11-20,48
LN0753,CUST526,BR003,LT01,118000,12.06,2022-10-21,48
LN0754,CUST733,BR005,LT01,393000,14.03,2023-06-02,12
LN0755,CUST939,BR016,LT02,5246000,10.06,2024-09-07,240
LN0756,CUST539,BR009,LT01,196000,14.91,2022-11-26,60
LN0757,CUST633,BR013,LT01,63000,15.33,2021-08-07,12
LN0758,CUST682,BR004,LT02,7114000,9.93,2021-08-06,240
LN0759,CUST815,BR008,LT01,446000,12.42,2023-04-23,48
LN0760,CUST945,BR003,LT01,163000,14.28,2019-10-26,48
LN0761,CUST782,BR012,LT03,1277000,12.8,2022-08-08,12
LN0762,CUST716,BR015,LT02,9900000,9.25,2021-03-29,120
LN0763,CUST259,BR016,LT02,3575000,9.04,2020-10-25,180
LN0764,CUST834,BR017,LT04,1123000,13.58,2020-01-30,60
LN0765,CUST035,BR005,LT05,39000,19.15,2019-10-22,9
LN0766,CUST190,BR017,LT02,8492000,10.31,2024-04-24,240
LN0767,CUST361,BR012,LT03,882000,12.01,2019-10-03,48
LN0768,CUST438,BR013,LT05,59000,17.95,2024-10-19,9
LN0769,CUST104,BR004,LT02,1463000,9.2,2019-04-03,120
LN0770,CUST842,BR010,LT05,29000,20.8,2019-10-06,6
LN0771,CUST992,BR010,LT01,309000,13.51,2024-08-10,36
LN0772,CUST409,BR020,LT01,364000,14.43,2024-04-13,36
LN0773,CUST669,BR001,LT01,240000,14.89,2019-09-01,24
LN0774,CUST210,BR018,LT04,1782000,12.1,2019-09-13,60
LN0775,CUST506,BR003,LT04,2907000,11.72,2019-05-25,84
LN0776,CUST073,BR014,LT03,957000,10.34,2024-05-15,24
LN0777,CUST278,BR002,LT01,273000,15.61,2022-12-05,48
LN0778,CUST490,BR010,LT04,4407000,13.14,2019-08-15,36
LN0779,CUST793,BR007,LT03,1304000,11.86,2019-03-16,60
LN0780,CUST494,BR002,LT02,4395000,9.28,2023-10-15,240
LN0781,CUST142,BR004,LT02,9074000,9.93,2023-02-15,180
LN0782,CUST199,BR011,LT02,1521000,9.48,2019-02-11,120
LN0783,CUST423,BR018,LT03,1487000,12.51,2021-10-20,12
LN0784,CUST079,BR002,LT01,131000,15.15,2022-12-03,60
LN0785,CUST671,BR008,LT05,17000,19.17,2020-05-16,3
LN0786,CUST079,BR009,LT05,25000,21.82,2023-01-02,6
LN0787,CUST455,BR010,LT05,79000,20.2,2021-09-27,9
LN0788,CUST327,BR018,LT03,176000,11.01,2024-06-14,36
LN0789,CUST081,BR007,LT05,85000,19.72,2022-06-03,6
LN0790,CUST126,BR012,LT04,3982000,11.5,2021-08-20,120
LN0791,CUST666,BR015,LT05,7000,20.56,2022-01-12,9
LN0792,CUST603,BR013,LT02,9686000,9.13,2023-04-22,180
LN0793,CUST020,BR013,LT02,1400000,9.16,2021-01-25,240
LN0794,CUST442,BR018,LT01,187000,14.0,2022-11-25,12
LN0795,CUST932,BR020,LT04,1814000,14.38,2021-12-11,60
LN0796,CUST776,BR001,LT02,8463000,8.48,2023-10-18,240
LN0797,CUST951,BR002,LT04,2856000,12.7,2022-03-23,120
LN0798,CUST435,BR019,LT04,3891000,12.73,2023-04-11,120
LN0799,CUST764,BR008,LT01,57000,15.87,2022-01-28,12
LN0800,CUST256,BR018,LT01,307000,13.23,2022-01-28,36
LN0801,CUST276,BR009,LT04,4089000,12.46,2020-05-24,84
LN0802,CUST583,BR011,LT04,4268000,14.43,2019-03-12,120
LN0803,CUST010,BR015,LT01,211000,14.05,2021-06-11,48
LN0804,CUST060,BR019,LT05,31000,20.49,2022-07-10,3
LN0805,CUST452,BR006,LT01,404000,14.26,2024-07-20,24
LN0806,CUST233,BR006,LT01,328000,14.06,2020-04-13,12
LN0807,CUST189,BR017,LT05,60000,17.66,2021-07-22,3
LN0808,CUST975,BR009,LT05,7000,20.41,2022-12-18,3
